,(AO)Percentage SLAs Met,Ageing,Average Resolution Effort - Incidents,Average Resolution Effort - Problems,Backlog Processing Efficiency - Incidents,Backlog Processing Efficiency - Problems,Delivered Defects,clusters,scores,anomaly,warning
363,100,0,3.25,3.25,1,1,0,0,0.233467613,0,No issues detected
364,100,0,4.39,4.39,0.92,0.92,0,0,0.233546124,0,No issues detected
365,100,0,1,1.09,1,1,1,0,0.234691454,0,No issues detected
366,100,0,2.03,1.09,1,1,1,0,0.234018976,0,No issues detected
367,100,0,0.01,1,1,1,0,0,0.234998342,0,No issues detected
368,100,0,9.38,5.94,1,1,0,0,0.232058205,0,No issues detected
369,100,0,7.22,5.36,1,1,0,0,0.23292075,0,No issues detected
370,100,0,7.62,4.82,1,1,0,0,0.23292075,0,No issues detected
371,100,0,0.01,0.1,1.01,1,0,0,0.233772734,0,No issues detected
372,100,0,0.71,1.25,1,1.33,0,0,0.229650583,0,No issues detected
373,100,0,1,1.25,1,1.33,0,0,0.230928418,0,No issues detected
374,100,0,3.25,10,1.16,1.75,0,0,0.227835003,0,No issues detected
375,100,0,4.11,18.71,1.15,1.4,0,0,0.226950437,0,No issues detected
376,100,0,2.17,2.17,1,1,0,0,0.235044976,0,No issues detected
377,100,0,2.77,2.77,1,1,0,0,0.234081165,0,No issues detected
378,100,0,1.02,1.02,0.95,0.95,0,0,0.233664918,0,No issues detected
379,100,0,1,1,1,1,1,0,0.234691454,0,No issues detected
380,100,0,1,1,1,1,1,0,0.234691454,0,No issues detected
381,100,0,3.02,42,1,1,0,0,0.23369233,0,No issues detected
382,100,0,2.77,42,1,1,0,0,0.23369233,0,No issues detected
383,95.83,0,16.42,144.89,1.33,0.48,5,3,0.114796254,0,No issues detected
384,100,7,7.43,24.57,1.19,1.15,747,4,-0.072421229,1,Your Delivered Defects value looks very high compared to normal (atleast 43 times higher)
385,100,2,1.29,10,1,1,2,0,0.22571592,0,No issues detected
386,100,0,13.29,24.58,1,1,0,0,0.223991909,0,No issues detected
387,100,0,0,8,1,1,0,0,0.233389329,0,No issues detected
388,100,0,5.71,1,1,1,7,0,0.225473684,0,No issues detected
389,100,0,1.74,2.03,1,1,0,0,0.235055743,0,No issues detected
390,100,0,6.35,5.79,1,1,0,0,0.233033518,0,No issues detected
391,100,0,3.6,46.36,1,0.85,3,0,0.221556108,0,No issues detected
392,100,0,2.18,4,1.03,1,0,0,0.235493233,0,No issues detected
393,100,0,13.73,10.51,0.89,0.89,99,0,0.079503702,0,No issues detected
394,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
395,100,0,5,8.79,1,1,0,0,0.234972905,0,No issues detected
396,100,0,2.5,1.67,1,3,0,0,0.210953384,0,No issues detected
397,100,0,1.74,2.03,1,1,0,0,0.235055743,0,No issues detected
398,100,0,5.71,1,1,1,0,0,0.233035689,0,No issues detected
399,100,0,2.33,7.52,1,1,0,0,0.235735926,0,No issues detected
400,100,0,3,3,1,1,1,0,0.232024231,0,No issues detected
401,100,0,0.52,0.3,1,1,0,0,0.234611044,0,No issues detected
402,100,0,6.64,9.5,0.99,1,0,0,0.232259043,0,No issues detected
403,100,0,36.9,310,0.88,1,0,3,0.049625571,0,No issues detected
404,100,0,9.47,34.36,0.93,2.29,0,0,0.212500009,0,No issues detected
405,100,0,4.33,82.88,1.04,0.8,0,0,0.211931806,0,No issues detected
406,100,0,3.21,24,1,1,0,0,0.231990599,0,No issues detected
407,96,0,25.03,161.28,1.09,0.96,5,3,0.104657354,0,No issues detected
408,100,0,7.25,19.71,1,0.88,0,0,0.228672573,0,No issues detected
409,100,0,7.1,23.93,1,1,0,0,0.228538237,0,No issues detected
410,100,0,3.06,1.09,0.88,1,1,0,0.232385994,0,No issues detected
411,96.88,0,32.35,7.43,0.74,0.5,0,0,0.172720786,0,No issues detected
412,100,0,6.73,9.5,0.69,1,0,0,0.228494692,0,No issues detected
413,100,0,0.23,6.67,1,1,0,0,0.233389329,0,No issues detected
414,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
415,100,0,2.5,8.57,0.98,21,0,0,0.046164375,0,No issues detected
416,100,0,0.94,0.57,40,60,0,0,-0.163807501,1,No issues detected
417,100,0,3.6,46.36,1,0.85,3,0,0.221556108,0,No issues detected
418,100,0,2.18,4,1.03,1,0,0,0.235493233,0,No issues detected
419,100,0,13,13.5,1,1,0,0,0.226714727,0,No issues detected
420,100,0,3.43,1.67,0.88,3,0,0,0.21018383,0,No issues detected
421,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
422,99.12,0,26.91,1,1.02,1,0,0,0.197417936,0,No issues detected
423,100,0,24.5,150.5,1.13,-0.4,0,3,0.114372289,0,No issues detected
424,100,0,38.86,79,1.27,1,0,0,0.158720356,0,No issues detected
425,92,34,3.84,136,1.05,1.67,0,3,0.076907512,0,No issues detected
426,100,23,5.72,84,1.01,-7,1,0,0.069897406,0,No issues detected
427,100,34,3.79,17.6,0.96,5,1,0,0.123202594,0,No issues detected
428,100,0,3.61,1,1.51,-1,0,0,0.196687197,0,No issues detected
429,100,0,3.88,25.17,0.95,0.75,0,0,0.230545555,0,No issues detected
430,100,0,4.32,32,1.13,0.5,1,0,0.222487251,0,No issues detected
431,100,10,2.72,200,1.03,1,2,3,0.12731251,0,No issues detected
432,100,0,0.01,0.1,1.03,1,0,0,0.233772734,0,No issues detected
433,100,0,0.01,1,0.98,1,0,0,0.235310321,0,No issues detected
434,100,0,4.07,40,1,1,0,0,0.231372762,0,No issues detected
435,100,0,3.72,14,1.1,1.33,2,0,0.227426484,0,No issues detected
436,100,0,4.67,10.67,1.09,-1.5,1,0,0.181403003,0,No issues detected
437,100,0,2.79,5.5,1.05,2,0,0,0.224754995,0,No issues detected
438,100,0,1.67,1.5,1,1,0,0,0.235055743,0,No issues detected
439,100,0,2,11.6,1.22,2.78,0,0,0.213771833,0,No issues detected
440,100,0,3.24,3.24,1,1,0,0,0.233467613,0,No issues detected
441,100,0,2.08,2.08,1,1,0,0,0.234703768,0,No issues detected
442,100,0,1,1.09,1,1,1,0,0.234691454,0,No issues detected
443,100,0,1.92,12,1,0.75,0,0,0.231920368,0,No issues detected
444,90.91,0,37.57,12,0.78,0.71,0,0,0.127823317,0,No issues detected
445,95,0,44.44,11.2,0.9,1,0,0,0.138939421,0,No issues detected
446,100,0,0.51,0.32,1,1,0,0,0.234611044,0,No issues detected
447,100,0,5.94,9.5,0.76,1,0,0,0.231347309,0,No issues detected
448,100,0,6.82,9.5,0.84,1,0,0,0.230574901,0,No issues detected
449,100,0,0,8,1,1,0,0,0.233389329,0,No issues detected
450,100,0,0.71,1.25,1,1.14,0,0,0.232355676,0,No issues detected
451,100,0,3,3,1,1,0,0,0.232884778,0,No issues detected
452,100,0,5,6,1,1,0,0,0.235096032,0,No issues detected
453,100,0,4,7,1,1,0,0,0.234826898,0,No issues detected
454,100,0,5.65,33.17,0.96,1.02,0,0,0.231386339,0,No issues detected
455,100,0,2,4,1,1,0,0,0.235275325,0,No issues detected
456,100,0,1.67,4,1,1,0,0,0.235275325,0,No issues detected
457,100,0,86,40,8,1,0,0,0.032792873,0,No issues detected
458,98.75,0,10.98,26.2,1.01,0.85,0,0,0.224849558,0,No issues detected
459,100,0,1.02,1.02,0.95,0.95,0,0,0.233664918,0,No issues detected
460,100,0,3.04,3.04,1,1,0,0,0.233095169,0,No issues detected
461,100,0,1,1.09,1,1,1,0,0.234691454,0,No issues detected
462,100,0,39.33,13.5,0.65,0.8,0,0,0.169732525,0,No issues detected
463,100,0,0.01,0.1,1.01,1,0,0,0.233772734,0,No issues detected
464,100,0,1.67,1.25,1,1.33,0,0,0.229348004,0,No issues detected
465,100,0,40,8,1.47,2.13,15,0,0.108044395,0,No issues detected
466,100,25,0.88,50,1.03,1,0,0,0.17686214,0,No issues detected
467,90,0,6.56,1.78,1.17,1.79,0,0,0.180817399,0,No issues detected
468,100,0,26,8,0.81,0.91,88,0,0.067190671,0,No issues detected
469,86.36,0,4.89,13.82,1.24,1.05,0,0,0.181109489,0,No issues detected
470,100,0,95.6,52.5,1,1,0,0,0.122691885,0,No issues detected
471,100,0,4.55,11.7,0.96,1,0,0,0.234464854,0,No issues detected
472,100,0,2,4,1,1,0,0,0.235275325,0,No issues detected
473,100,0,5.14,16.07,1.13,1.36,0,0,0.227600369,0,No issues detected
474,100,0,1.99,1.99,1,1,0,0,0.234583343,0,No issues detected
475,100,0,2.96,2.96,1,1,0,0,0.232884778,0,No issues detected
476,100,0,1.1,1.1,0.97,0.97,0,0,0.234382324,0,No issues detected
477,100,0,0.75,1,1.33,1,0,0,0.232382996,0,No issues detected
478,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
479,100,0,4.52,66,1.16,8,0,0,0.127384987,0,No issues detected
480,100,22,10.25,15.67,4,15,10,0,-0.024364092,1,No issues detected
481,95.65,9,5.63,15.43,1.04,1.17,0,0,0.195250843,0,No issues detected
482,100,0,2.5,2.5,1,1,1,0,0.23246992,0,No issues detected
483,100,0,8.81,70,0.91,1,0,0,0.218723794,0,No issues detected
484,100,0,8.51,143,0.8,1,0,3,0.174406359,0,No issues detected
485,100,0,0.01,0.1,0.99,1,0,0,0.234611044,0,No issues detected
486,100,0,4,4.09,1,1,0,0,0.234826898,0,No issues detected
487,100,0,3.24,3.24,1,1,0,0,0.233467613,0,No issues detected
488,100,0,2.59,2.59,1,1,0,0,0.233927967,0,No issues detected
489,100,0,2.8,1,1.04,1,0,0,0.234372314,0,No issues detected
490,100,0,1.74,2.03,1,1,0,0,0.235055743,0,No issues detected
491,100,0,5.71,1,1,1,7,0,0.225473684,0,No issues detected
492,100,0,5.71,1,1,1,0,0,0.233035689,0,No issues detected
493,100,0,6.51,6.61,1,1,0,0,0.233033518,0,No issues detected
494,100,0,2.18,4,1.03,1,0,0,0.235493233,0,No issues detected
495,100,0,9.47,12.64,0.89,0.94,99,0,0.097445876,0,No issues detected
496,99.12,0,33.16,1,1.02,1,0,0,0.185812681,0,No issues detected
497,99.12,0,48.2,1,1.02,1,0,0,0.165893812,0,No issues detected
498,100,0,10.56,18,1.13,1,0,0,0.223355191,0,No issues detected
499,100,0,12.5,33,1,1,0,0,0.224484614,0,No issues detected
500,100,0,1.9,1.67,1.25,3,0,0,0.211163334,0,No issues detected
501,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
502,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
503,100,0,4.47,66,1.16,2,0,0,0.212573237,0,No issues detected
504,100,2,2.5,2,1,1,10,0,0.2146164,0,No issues detected
505,100,0,0.51,0.32,1,1,0,0,0.234611044,0,No issues detected
506,100,0,2.14,5.81,6.13,1,0,0,0.149134846,0,No issues detected
507,100,0,0.97,35,1,1,0,0,0.231329969,0,No issues detected
508,100,0,12.98,75,0.96,1.17,0,0,0.209108422,0,No issues detected
509,100,0,5,5,1,1,0,0,0.235096032,0,No issues detected
510,100,0,0.75,1,1.33,1,0,0,0.232382996,0,No issues detected
511,81.82,0,4.77,13.82,1.26,1.16,0,0,0.160968443,0,No issues detected
512,100,0,4.71,84,1.02,6,0,0,0.153680682,0,No issues detected
513,100,22,10.25,15.67,4,15,10,0,-0.024364092,1,No issues detected
514,100,0,40.69,77.5,0.88,1,0,0,0.157223026,0,No issues detected
515,100,0,4.19,19.5,0.91,1,0,0,0.231276434,0,No issues detected
516,100,0,1.27,128.78,1,0.89,0,3,0.184680222,0,No issues detected
517,100,0,7.99,45.11,0.98,0.82,0,0,0.222273885,0,No issues detected
518,100,0,76,50,1,1,0,0,0.125180777,0,No issues detected
519,100,0,12.59,18,1,1,0,0,0.224312979,0,No issues detected
520,100,0,2.21,13.57,1,1,0,0,0.236783169,0,No issues detected
521,100,0,1,1,1.01,1.23,0,0,0.233062626,0,No issues detected
522,100,0,5.35,1,1.34,-1,0,0,0.189945889,0,No issues detected
523,100,0,20.34,310,0.88,1,0,3,0.070392615,0,No issues detected
524,100,0,5.51,46.16,1.01,0.67,0,0,0.223723763,0,No issues detected
525,100,0,5,7,1,1,0,0,0.235096032,0,No issues detected
526,100,0,22.81,195,1,1,0,3,0.129373878,0,No issues detected
527,100,0,1.07,0.75,1.07,1,0,0,0.235544643,0,No issues detected
528,100,0,1.01,0.65,1.03,1.43,0,0,0.230585851,0,No issues detected
529,100,0,2.01,6,1.24,1,0,0,0.231948524,0,No issues detected
530,100,0,2.04,7.33,1.38,1.5,1,0,0.22356642,0,No issues detected
531,100,0,1,1,1.52,1.54,0,0,0.22447322,0,No issues detected
532,100,0,0,5,1,1,0,0,0.233389329,0,No issues detected
533,100,0,4.85,51.87,0.93,0.98,0,0,0.22769722,0,No issues detected
534,95.4,3,26.35,11.97,1.02,0.98,0,0,0.176387315,0,No issues detected
535,100,0,3,3,1,1,1,0,0.232024231,0,No issues detected
536,100,0,2,2,1,1,1,0,0.233727495,0,No issues detected
537,100,0,4.19,40,1,1,0,0,0.231161206,0,No issues detected
538,100,22,2.72,290,1.01,-0.67,1,3,0.034765007,0,No issues detected
539,100,0,0.75,1,1.33,1,0,0,0.232382996,0,No issues detected
540,100,0,0.75,1,1.33,1,0,0,0.232382996,0,No issues detected
541,100,0,39.7,8,0.82,1,45,0,0.099334022,0,No issues detected
542,100,83,0.99,25,0.92,1,0,0,0.101208911,0,No issues detected
543,90,0,6.71,1.78,1.21,1.67,0,0,0.179943605,0,No issues detected
544,90,0,6.71,1.78,1.21,1.67,0,0,0.179943605,0,No issues detected
545,90,0,6.83,1.78,1.22,1.67,0,0,0.179943605,0,No issues detected
546,100,0,5.92,6.4,1.04,0.83,0,0,0.230284288,0,No issues detected
547,100,0,3.31,9.44,1.25,2,0,0,0.220910381,0,No issues detected
548,100,0,1.29,1.29,0.97,0.98,0,0,0.234091184,0,No issues detected
549,100,0,2.63,2.63,1,1,0,0,0.234081165,0,No issues detected
550,100,0,4.2,4.2,0.96,0.96,0,0,0.235383538,0,No issues detected
551,100,0,0.93,0.93,0.97,0.97,0,0,0.234707614,0,No issues detected
552,100,0,0.9,32,1,1,0,0,0.233129314,0,No issues detected
553,100,14,2.67,40.63,1,1.14,8,0,0.193606158,0,No issues detected
554,100,0,1.87,2.33,1,1,0,0,0.235055743,0,No issues detected
555,100,0,2.08,4.67,1,1,0,0,0.235395481,0,No issues detected
556,100,0,6.87,15.65,1,1,0,0,0.231504481,0,No issues detected
557,100,1,9.6,12,1,1,1,0,0.226806293,0,No issues detected
558,100,0,5.18,38.07,1.27,0.8,0,0,0.22899977,0,No issues detected
559,100,0,4,2,1,1,0,0,0.235016414,0,No issues detected
560,100,1,0.3,45,1,0.5,1,0,0.216493681,0,No issues detected
561,100,0,5.76,39.76,0.85,0.95,0,0,0.230500005,0,No issues detected
562,100,0,1,1.09,1,1,1,0,0.234691454,0,No issues detected
563,94.87,0,21.5,6,0.86,1,0,0,0.196443749,0,No issues detected
564,100,0,0.57,0.35,1,1,0,0,0.234611044,0,No issues detected
565,100,0,6.65,9.5,0.91,1,0,0,0.230574901,0,No issues detected
566,100,0,12.98,12.98,0.95,0.95,0,0,0.225645082,0,No issues detected
567,100,0,27.92,8,0.86,1.25,80,0,0.082797406,0,No issues detected
568,81.82,0,4.77,13.82,1.26,1.16,0,0,0.160968443,0,No issues detected
569,100,0,5.64,18,1.01,1.18,0,0,0.229713856,0,No issues detected
570,100,0,4.89,4.57,1.16,1,0,0,0.233078471,0,No issues detected
571,100,0,18.91,7.5,0.85,2,0,0,0.199341844,0,No issues detected
572,100,0,2.27,1.24,1,0.97,0,0,0.235044976,0,No issues detected
573,100,14,2.67,40.63,1,1.14,8,0,0.193606158,0,No issues detected
574,100,0,1.13,4.67,1.14,1,0,0,0.233865381,0,No issues detected
575,100,0,2.38,28,1,1,0,0,0.23380104,0,No issues detected
576,100,0,5.45,5.45,1,1,0,0,0.233439381,0,No issues detected
577,100,0,11.14,44.76,1,1,0,0,0.222002833,0,No issues detected
578,100,0,8.58,1,14,-1,0,0,0.048472909,0,No issues detected
579,100,0,4.99,1,1.56,-1,0,0,0.191743449,0,No issues detected
580,100,0,3.9,18.25,0.94,1,0,0,0.231226053,0,No issues detected
581,100,0,4,7,1,1,0,0,0.234826898,0,No issues detected
582,100,14,4.86,70.5,0.93,-0.25,1,0,0.165308186,0,No issues detected
583,100,0,62.51,194.72,0.98,0.97,0,3,0.077278223,0,No issues detected
584,100,0,90.44,358.42,1.33,0.86,0,3,0.003832162,0,No issues detected
585,100,0,0.02,1.33,0.99,1.5,0,0,0.228452206,0,No issues detected
586,100,0,2.03,2,1.02,1,0,0,0.234583343,0,No issues detected
587,95,0,2,0.33,1,1,0,0,0.210686789,0,No issues detected
588,100,0,1.6,200,3.11,1,0,3,0.107811807,0,No issues detected
589,100,0,1.19,10.73,1,3,0,0,0.210915693,0,No issues detected
590,100,0,8.2,10,1,1,11,0,0.212281835,0,No issues detected
591,100,0,2,7,1,1,0,0,0.235275325,0,No issues detected
592,100,0,4.88,30.64,0.97,1.02,0,0,0.23545125,0,No issues detected
593,97.12,12,10.97,4.76,0.99,1,0,0,0.199320298,0,No issues detected
594,100,0,2,4,1,1,0,0,0.235275325,0,No issues detected
595,100,1,1.7,30,1,0.6,1,0,0.224559133,0,No issues detected
596,100,0,5.48,37.24,1.15,1.18,0,0,0.228463241,0,No issues detected
597,100,0,4.08,38.3,1.09,0.96,0,0,0.233880331,0,No issues detected
598,100,18,12.16,8,1.33,1,0,0,0.191180897,0,No issues detected
599,100,26,13.67,4,1.4,1,0,0,0.170637689,0,No issues detected
600,100,0,4.89,4.57,1.16,1,0,0,0.233078471,0,No issues detected
601,100,0,0,4,1,1,0,0,0.234407091,0,No issues detected
602,100,0,8.62,8.5,1.01,1,2,0,0.229396646,0,No issues detected
603,100,0,4.47,72,1.16,2.33,0,0,0.204005268,0,No issues detected
604,100,0,7.75,8,1.02,1,0,0,0.232456147,0,No issues detected
605,100,0,0.99,10.67,1,1,0,0,0.234351043,0,No issues detected
606,100,80,4,1.25,1.3,1,0,0,0.101762269,0,No issues detected
607,100,0,0,0,1,1,1,0,0.235618525,0,No issues detected
608,96,0,1.35,1,1,1,1,0,0.214411291,0,No issues detected
609,100,0,0.4,3.75,1,1,0,0,0.23345498,0,No issues detected
610,100,0,23,4,1,1,0,0,0.207896989,0,No issues detected
611,100,0,4.16,1,1.48,-1,0,0,0.195709035,0,No issues detected
612,100,0,6.33,1,0.99,-1,0,0,0.199755132,0,No issues detected
613,100,0,36.9,310,0.88,1,0,3,0.049625571,0,No issues detected
614,100,0,36.9,310,0.88,1,0,3,0.049625571,0,No issues detected
615,100,0,4.06,18,0.94,1,0,0,0.231064812,0,No issues detected
616,100,0,110,56.5,1.5,1,0,0,0.098904182,0,No issues detected
617,100,0,78.5,60,1,1,0,0,0.12471034,0,No issues detected
618,100,0,102.4,45,0.83,0.8,0,0,0.108414695,0,No issues detected
619,100,0,12.27,12.27,1.03,1.03,0,0,0.2290033,0,No issues detected
620,100,0,4,2,1,1,0,0,0.235016414,0,No issues detected
621,100,0,5,1,0.75,1,1,0,0.231446731,0,No issues detected
622,100,0,2.5,1,1,1,0,0,0.233621093,0,No issues detected
623,100,1,1,1,-1,-1,1,0,0.171453692,0,No issues detected
624,100,0,4.03,4,1,1,0,0,0.234826898,0,No issues detected
625,100,0,4.87,4,1,1,0,0,0.235096032,0,No issues detected
626,99.74,1,2,3,1,1,1,0,0.227763241,0,No issues detected
627,100,0,4.55,4.08,1,1,0,0,0.235707427,0,No issues detected
628,100,0,11.5,3.2,1,1.25,3,0,0.221010963,0,No issues detected
629,100,0,11.6,3.26,1,1.25,3,0,0.221010963,0,No issues detected
630,100,0,5.6,0.74,1,1,0,0,0.233035689,0,No issues detected
631,100,0,2.06,15.4,0.96,1,5,0,0.225008921,0,No issues detected
632,100,0,1,1.67,1.25,1,0,0,0.232500682,0,No issues detected
633,100,0,10.61,28.44,1,1,0,0,0.22769084,0,No issues detected
634,90,0,6.71,1.78,1.21,1.67,0,0,0.179943605,0,No issues detected
635,90,0,6.51,1.78,1.23,1.79,0,0,0.180817399,0,No issues detected
636,86.36,0,4.57,15.84,1.25,1.19,0,0,0.173483603,0,No issues detected
637,86.36,0,4.58,15.84,1.21,1.19,0,0,0.173483603,0,No issues detected
638,100,5,5.62,18,1,0.87,1,0,0.220449947,0,No issues detected
639,100,0,7.5,3.21,1,-1,0,0,0.198492144,0,No issues detected
640,100,0,2.63,3.07,1,-1,0,0,0.200832229,0,No issues detected
641,100,5,2.14,10,0.85,1,0,0,0.225318622,0,No issues detected
642,100,0,1.09,1,1.26,1,0,0,0.233003768,0,No issues detected
643,100,0,2.08,27.41,1,1,0,0,0.233458458,0,No issues detected
644,100,0,18.95,38,1,1,0,0,0.214600523,0,No issues detected
645,100,0,1.14,0.6,0.99,1.25,0,0,0.230241929,0,No issues detected
646,100,0,1.86,5.24,1,1,0,0,0.235275325,0,No issues detected
647,100,0,1,1,0.99,1,0,0,0.235544643,0,No issues detected
648,100,0,3.32,2,0.94,1,0,0,0.232215463,0,No issues detected
649,100,0,4.17,2.24,1.06,0.97,0,0,0.235016414,0,No issues detected
650,100,0,1.33,5.25,185,1,0,0,0.006535181,0,No issues detected
651,100,0,12.16,46,1,1,0,0,0.223807707,0,No issues detected
652,100,0,57.38,77.5,0.88,1,0,0,0.132382033,0,No issues detected
653,100,0,3.76,18,0.97,1,0,0,0.232276944,0,No issues detected
654,100,0,4.13,19.6,0.94,1,0,0,0.231276434,0,No issues detected
655,100,0,6.8,40.64,1.04,0.82,0,0,0.226653441,0,No issues detected
656,100,0,0.75,1,1.33,1,0,0,0.232382996,0,No issues detected
657,100,8,40,8.04,1.39,1.53,36,0,0.084228493,0,No issues detected
658,100,5,0.94,25,0.91,1,0,0,0.226650274,0,No issues detected
659,100,0,8,4,1,1,0,0,0.232701229,0,No issues detected
660,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
661,80,1,3.46,105.6,1.15,1,0,0,0.114965214,0,No issues detected
662,100,0,1,1,1.5,1.36,0,0,0.226544549,0,No issues detected
663,100,0,1,1,1.44,1.49,0,0,0.22447322,0,No issues detected
664,100,0,13.5,72.67,0.89,0.75,0,0,0.210373079,0,No issues detected
665,100,0,12.79,49,0.83,1.33,0,0,0.21781366,0,No issues detected
666,100,0,1.85,1.24,0.93,1.01,0,0,0.232846134,0,No issues detected
667,100,0,6.47,2.45,1.89,1.06,0,0,0.220622397,0,No issues detected
668,100,0,1.13,4.67,1.14,1,0,0,0.233865381,0,No issues detected
669,100,0,1.13,4.67,1.14,1,0,0,0.233865381,0,No issues detected
670,100,2,2.5,2,1,1,10,0,0.2146164,0,No issues detected
671,100,22,10.25,15.67,4,15,10,0,-0.024364092,1,No issues detected
672,100,0,7.75,8,1.02,1,0,0,0.232456147,0,No issues detected
673,100,5,2.14,10,0.85,1,0,0,0.225318622,0,No issues detected
674,100,0,2.2,8.75,41,2,0,0,0.053341748,0,No issues detected
675,100,0,5.96,42.41,1,1,0,0,0.232091658,0,No issues detected
676,100,0,12.36,8,1,1,1,0,0.227578556,0,No issues detected
677,100,1,0.82,90,0.26,1,1,0,0.190509325,0,No issues detected
678,100,0,5.54,39.16,1.07,0.75,0,0,0.228479306,0,No issues detected
679,100,0,4,2,1,1,0,0,0.235016414,0,No issues detected
680,100,0,8.05,30,0.83,1,0,0,0.231268248,0,No issues detected
681,100,0,1.06,7.67,1,1,0,0,0.234954437,0,No issues detected
682,100,0,0,0,0.92,3,0,0,0.210801817,0,No issues detected
683,100,1,1,1,-1,-1,1,0,0.171453692,0,No issues detected
684,100,0,1.5,4,2,1,0,0,0.219865773,0,No issues detected
685,100,0,9.52,15.38,1.44,1,0,0,0.225641059,0,No issues detected
686,100,0,0.15,0,1,4,0,0,0.206627598,0,No issues detected
687,100,0,3.77,8.89,1.02,2.9,0,0,0.213294097,0,No issues detected
688,100,78,17.98,0,0.92,0.41,9,0,0.050821235,0,No issues detected
689,99.74,1,2,3,1,1,1,0,0.227763241,0,No issues detected
690,99.71,1,2,3,1,1,1,0,0.229065896,0,No issues detected
691,100,0,0.94,19.2,1.55,1.67,2,0,0.219699496,0,No issues detected
692,100,260,7.54,0,0.87,1.11,2,0,-0.002731223,1,No issues detected
693,100,260,7.54,0,0.87,1.11,2,0,-0.002731223,1,No issues detected
694,100,0,4.25,5.12,1.11,1.18,0,0,0.230244632,0,No issues detected
695,100,2,10.54,22,0.84,1,0,0,0.221330951,0,No issues detected
696,100,1,9.84,36.75,0.87,-0.67,2,0,0.193669038,0,No issues detected
697,100,0,4.49,27.27,1.05,1,0,0,0.235455261,0,No issues detected
698,100,0,89.79,156.26,0.89,1.27,0,3,0.067443176,0,No issues detected
699,100,0,71.01,188.3,1,1.04,0,3,0.072736762,0,No issues detected
700,100,0,119.81,240.82,0.98,0.79,1,3,0.004520856,0,No issues detected
701,100,0,8.62,17.24,1,1,0,0,0.231346193,0,No issues detected
702,100,0,4.22,8.44,1,1,0,0,0.234826898,0,No issues detected
703,100,0,3.72,4,1,1,0,0,0.234757588,0,No issues detected
704,100,0,3.22,25.98,0.98,1.05,0,0,0.232988503,0,No issues detected
705,100,0,5.47,12.29,1.01,1.08,0,0,0.23257668,0,No issues detected
